"iso","sector","fuel","units","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023"
"tgo","3E_Enteric-fermentation","process","kt","8.9556","9.3294","10.1896","10.8919","11.6209","11.727","11.9142","12.1672","11.7094","12.4655","11.4301","13.5281","13.6103","14.211","15.2744","15.3354","15.1524","15.5493","14.6602","12.7907","13.1979","15.1473","13.6203","15.1724","15.7002","18.1723","19.2866","22.9668","22.1153","24.8996","21.5948","18.1789","17.1226","16.38","13.7558","17.2622","21.2353","22.3098","23.6484","24.7379","25.124","25.8908","26.4863","26.5334","28.4386","29.1447","29.4861","29.7318","30.623","31.0143","31.3297","38.1396","40.0302","36.4886","38.2754","40.1009","42.042","43.6243","46.3914","48.7978","51.3746","54.1349","54.1349"
"tgo","3B_Manure-management","process","kt","0.5138","0.5394","0.5855","0.6377","0.6706","0.6792","0.6786","0.7156","0.6844","0.6777","0.6463","0.7475","0.7722","0.8044","0.8577","0.866","0.8403","0.8717","0.819","0.6931","0.7213","0.8041","0.7531","0.8093","0.9258","1.0037","1.0601","1.3469","1.3748","1.4323","1.3507","1.2113","1.1626","1.1177","0.9346","1.0932","1.2202","1.3149","1.4129","1.4873","1.5351","1.5999","1.6619","1.6999","1.8217","1.896","1.9589","1.9564","2.0942","2.158","2.2015","2.5906","2.8287","2.6847","2.8043","2.9316","3.0673","3.2955","3.3664","3.5312","3.7336","3.9242","3.9242"
"tgo","3D_Rice-Cultivation","process","kt","0.1677","0.2796","0.2233","0.3035","0.3036","0.3441","0.3136","0.3198","0.2688","0.2801","0.2944","0.1792","0.1067","0.1137","0.1207","0.1299","0.1742","0.1792","0.205","0.2061","0.2027","0.3181","0.243","0.2363","0.243","0.1928","0.1736","0.2822","0.2229","0.215","0.2845","0.1529","0.3158","0.5905","0.4695","0.6434","0.3579","0.4748","0.4272","0.363","0.3596","0.3586","0.3203","0.3615","0.3694","0.3441","0.3671","0.4087","0.5119","0.5309","0.5008","1.0778","1.0331","0.9396","0.9139","0.9286","0.9452","0.9722","1.0044","1.0628","1.0991","1.1195","1.1195"
"tha","3E_Enteric-fermentation","process","kt","446.2809","456.378","460.4204","470.5216","481.3328","492.5188","504.3692","514.9653","527.8964","543.4107","523.1355","512.2264","503.4937","510.662","507.782","531.8461","528.98","542.841","537.3003","500.1721","551.3785","573.2053","581.9968","577.3304","576.5622","579.4473","569.6418","558.8994","554.9413","554.0723","589.7472","606.514","620.4771","623.6004","552.1679","491.6678","440.3204","379.0419","340.1149","322.2584","314.4014","328.1573","344.2434","359.3108","376.9251","396.3476","416.5612","423.8758","419.8821","408.3408","378.0797","353.6219","327.8226","301.3339","293.2243","300.4068","299.5506","297.8855","290.0715","288.3238","281.4456","273.9638","273.9638"
"tha","3B_Manure-management","process","kt","35.7989","36.8331","36.3298","37.9548","39.7225","41.5991","43.6267","45.767","48.1001","50.6459","42.0112","42.1896","45.7494","41.4978","39.6022","39.3547","38.5384","52.2226","39.9531","36.3468","41.6819","45.0992","46.6927","47.1427","46.9479","47.0778","46.9081","49.1458","49.3903","50.0756","51.8933","51.419","54.2139","57.4614","55.9643","59.8277","63.4623","63.0001","59.4197","60.5986","61.6693","63.6373","66.2865","68.4385","69.8934","70.8853","75.0363","72.2853","70.5498","68.5711","68.7667","70.1728","68.5036","67.5737","68.4017","69.2344","69.4607","70.2084","70.0829","69.5296","69.4798","69.3353","69.3353"
"tha","3D_Rice-Cultivation","process","kt","978.8083","1045.9814","1039.584","1009.1962","1002.7987","1176.0094","1023.5904","1109.9558","1160.9754","1096.2013","1134.9059","1084.3661","1238.3844","1172.8107","1336.5852","1306.1973","1399.44","1429.0282","1384.0861","1471.424","1456.2214","1429.8306","1536.3473","1540.1373","1572.6625","1470.4549","1462.9467","1584.3151","1580.0141","1406.1389","1447.8942","1464.9626","1439.424","1435.4622","1457.4889","1482.1589","1585.412","1521.2345","1594.5491","1581.959","1619.4198","1543.9476","1625.57","1598.2193","1635.3403","1625.7742","1706.342","1708.6841","1781.9185","1908.4075","1912.2969","1912.3197","1868.7425","1705.7051","1554.254","1713.2344","1714.4656","1702.9891","1569.3902","1750.3634","1785.6303","1836.7423","1836.7423"
"tjk","3E_Enteric-fermentation","process","kt","38.0890462618361","41.489301665442","44.5533958725835","44.6492974499139","46.0277651141358","49.6890891342159","52.6411159112602","53.9839048805974","54.7038235080092","55.034074696221","58.4995320092005","61.3474578268191","63.4795564606321","66.3347562346537","69.3068772187153","71.1269988235167","72.1625404813989","74.9647927646129","77.3333955302457","79.5488426025687","81.058500086915","83.3194065152324","85.8282246776316","89.2597157548288","91.8404004223395","93.6730881270668","96.6992029580296","96.7269677721756","99.718635831412","100.935803826029","100.842146100014","95.1328","87.174","86.5684","83.068","79.0211","76.3483","73.2978","73.7608","72.9912","74.982","77.0392","80.4945","86.1011","92.2156","98.5963","102.6519","121.0707","128.8876","130.9808","135.7932","143.5379","149.1162","151.5692","157.8191","162.7072","165.6887","166.5255","168.8977","171.0948","171.8784","176.5372","176.5372"
"tjk","3B_Manure-management","process","kt","2.49207639122423","2.74644265168861","2.93252390217936","2.70569892998267","2.93102666431022","3.21245428622255","3.38312899689275","3.41743602646186","3.46041615536112","3.64623033808692","3.98504940556972","4.20440251835861","4.31211579495309","4.53276016162903","4.74425463377441","4.7208347453544","4.88627458218945","4.98635073392632","5.17907644080066","5.33526707542472","5.46175493180619","5.61813286713762","5.83160046105688","6.06873854093376","6.23352574448811","6.37666807190327","6.59675117941457","6.6233490907401","6.84212164196729","6.92094346282594","6.94744172815161","6.1748","5.9133","5.9135","5.7493","5.4725","5.309","5.2146","5.6077","5.3334","5.5372","5.654","5.9249","6.3687","6.9376","7.6474","8.0341","9.2457","9.9363","10.1238","10.4825","11.0437","11.2031","11.4473","12.0594","12.4365","12.7075","12.8189","13.0443","13.1792","12.2723","12.5306","12.5306"
"tjk","3D_Rice-Cultivation","process","kt","0.304127657105656","0.312356213843438","0.393503515311553","0.52150850549146","0.603986265221762","0.703143135031816","0.81121330779407","0.916920616155666","0.981388766738196","1.06641460135444","1.21037800390961","1.33093986805375","1.48736730360489","1.62181495559376","1.66581868243022","1.77373702150465","1.87664974083761","2.0235965032978","2.1605970054654","2.39564625407536","2.31650373172759","2.40532621784101","2.45646921585611","2.63982048102609","2.6233416644756","2.47325767132589","2.67080513602052","2.78199812955968","2.77112064238197","2.63460561838844","2.60807929577339","2.198","2.7255","2.8574","2.6376","2.6376","3.5827","3.6047","4.1762","4.7543","3.3498","3.8685","3.774","3.1058","4.1762","3.3959","3.73","2.2554","3.2001","3.2649","2.904","2.8963","2.5758","2.4415","2.5868","3.0064","2.7534","2.599","2.7242","2.8354","2.8574","2.7623","2.7623"
"tkl","3E_Enteric-fermentation","process","kt","3e-04","3e-04","2e-04","9e-04","8e-04","8e-04","8e-04","9e-04","9e-04","9e-04","9e-04","9e-04","9e-04","9e-04","0.001","9e-04","9e-04","0.001","0.001","0.001","0.0011","0.0011","0.0011","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.0011","0.0014","0.0018","0.0024","0.003","0.0036","0.0036"
"tkl","3B_Manure-management","process","kt","0.0043","0.0043","0.0031","0.0121","0.0119","0.0119","0.0119","0.012","0.0122","0.0123","0.0125","0.0127","0.013","0.0133","0.0135","0.0127","0.0127","0.0139","0.0142","0.0146","0.0149","0.0152","0.0156","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0142","0.0159","0.0196","0.0255","0.0339","0.0424","0.0507","0.0507"
"tkm","3E_Enteric-fermentation","process","kt","38.8748510667678","42.2069006385047","45.1327128440791","45.0400023893154","46.2645834419588","49.8010786316099","52.6300230593079","53.8502310730897","54.4386682515638","54.6212533588362","57.8846238624648","60.503809438801","62.4019907716289","65.0159199642298","67.7592941140265","69.4014924128395","70.2957420834738","72.8979256952063","75.0235036956308","76.9186916442354","78.0645500375813","79.8820766519583","81.8648752687773","84.6289431727289","86.4872670193616","87.5181455732997","89.5806413059969","88.9573563636137","91.3557885401065","92.5392689452434","92.9727598784054","77.626","92.771","98.934","104.685","106.522","89.408","99.24","111.885","124.145","139.23","158.75","180.03","189.83","197.1365","207.046","199.3398","221.2214","210.7886","211.7953","210.8613","213.6288","215.8373","219.6507","223.5164","229.1376","231.584","232.9592","234.0766","242.7631","244.108","243.9103","243.9103"
"tkm","3B_Manure-management","process","kt","2.9106396573191","3.19724799226924","3.39946550953123","3.12335749955795","3.37137443120044","3.68445385084879","3.87066407905239","3.90105542185887","3.9407292040949","4.14126044309271","4.51235214966282","4.74513844206486","4.85080065221286","5.08393238755648","5.30785418646096","5.27122524983968","5.44695171590272","5.54880036838017","5.74964505921077","5.90354175105342","6.01929957649317","6.1638723469773","6.36522394768104","6.5844620149537","6.71754545718422","6.81766301945292","6.99326245605247","6.97060368354334","7.17313466731485","7.26113600115225","7.32988241185663","6.0363","6.889","7.5559","8.2039","8.4826","7.1823","7.4204","8.3469","9.3386","10.496","11.6444","13.4653","14.7433","15.023","15.4831","14.7287","15.9346","15.4579","15.394","15.5085","15.5895","15.5617","15.6766","15.7716","17.0418","17.1241","17.2267","17.289","17.6857","17.7156","17.1511","17.1511"
"tkm","3D_Rice-Cultivation","process","kt","0.985056942850128","1.00840332028831","1.26501601505171","1.66948280778041","1.92660467967518","2.23644506343107","2.5738327331526","2.90263075876547","3.09932894874149","3.35886736892412","3.80074406920927","4.1656364352103","4.64001699867463","5.04448291581695","5.16841109828959","5.49237695412416","5.80145875500332","6.24479988919234","6.65182496571355","7.35118737867111","7.07986671378904","7.31836294129375","7.43559250607969","7.94281764732906","7.83989131386252","7.33313049981304","7.85181856307131","8.11947423722362","8.05660284584705","7.66537157574493","7.630820099407","6.1544","8.4843","8.1326","6.3742","7.0336","7.0336","4.396","6.594","15.386","7.693","9.2316","9.2316","10.99","12.089","12.3088","4.8576","6.1324","4.0883","3.9564","3.319","15.8894","11.1777","9.1266","7.2149","4.2635","4.2489","4.2647","4.64","4.4799","4.28","4.2595","4.2595"
"tls","3E_Enteric-fermentation","process","kt","10.859","10.5545","10.952","11.6177","12.4252","12.9651","11.8602","12.0468","12.421","13.3576","13.9422","14.8115","14.8721","14.5628","12.9119","11.2224","9.1856","7.5572","5.5305","4.4829","4.3871","4.7237","4.9811","5.0641","5.4255","5.6111","5.7467","5.7941","6.7136","7.0858","7.773","8.3996","9.043","11.8705","12.0026","12.4172","12.9446","14.3497","11.6314","12.8327","15.4037","15.2652","14.4745","13.7448","14.2821","14.522","14.8308","15.1091","15.3769","15.4668","15.9971","16.5219","17.0519","17.1164","20.158","20.3228","20.1865","20.399","23.0099","21.0589","19.9572","20.6984","20.6984"
"tls","3B_Manure-management","process","kt","1.7091","1.6864","1.7628","1.7985","1.8702","1.8648","1.5459","1.6437","1.5857","1.7523","1.9019","2.0009","1.9098","1.9282","1.4472","1.2262","1.0186","0.8523","0.7102","0.6271","0.7042","0.8208","0.9887","1.1406","1.2742","1.3502","1.4091","1.4691","1.7379","1.8711","2.1277","2.3478","2.5933","2.2733","2.4603","2.68","2.6938","2.3758","1.8969","2.2399","2.6652","2.6644","2.6048","2.5184","2.6299","2.6969","2.8101","2.9331","3.0368","2.628","2.7047","2.8613","2.9957","3.1235","3.4035","3.4057","3.237","3.1831","3.6925","3.1324","2.3767","2.9434","2.9434"
"tls","3D_Rice-Cultivation","process","kt","1.5491","1.6597","1.6782","1.715","1.0594","1.3069","1.6044","2.0285","1.2909","1.2909","1.2909","1.6597","1.8441","1.8441","2.2129","2.2129","2.3974","2.5818","2.5818","2.7662","2.9506","3.0428","3.3194","3.8594","3.6882","3.6882","3.6401","3.1855","2.8833","3.2652","4.7016","3.5741","3.4773","2.9683","3.3349","3.63","2.6183","2.5497","2.3382","3.135","6.4544","6.4544","8.0312","4.2415","7.3765","8.2985","7.3765","8.4157","7.1917","6.7399","6.5579","7.7239","5.1632","5.2524","4.2446","3.5501","4.2339","3.135","4.1176","3.4876","4.9408","5.7006","5.7006"
"ton","3E_Enteric-fermentation","process","kt","0.3021","0.3146","0.3474","0.3327","0.2959","0.3128","0.298","0.3338","0.3538","0.3791","0.3746","0.3899","0.4469","0.4415","0.6172","0.6137","0.6684","0.9249","0.948","0.9684","1.0735","0.9775","0.7656","0.7564","0.9053","0.9038","0.9838","1.0039","1.0835","0.8842","0.8853","0.9623","0.9517","0.9397","0.9178","0.9267","0.9217","0.9217","0.9718","1.0312","1.0297","1.0297","1.0297","1.0297","1.0297","1.0297","1.0352","1.0352","1.0352","1.0367","1.0352","1.0516","1.0565","1.0643","1.0748","1.0842","1.091","1.0941","1.1006","1.1004","1.1023","1.106","1.106"
"ton","3B_Manure-management","process","kt","0.2773","0.4077","0.3968","0.3924","0.4159","0.529","0.4481","0.476","0.5002","0.5415","0.4912","0.4744","0.5901","0.6895","0.7434","0.9642","1.1608","1.4302","1.4356","1.4582","1.7194","1.5166","1.2444","0.9654","1.189","1.3184","1.5325","1.745","1.3768","1.3619","1.3629","1.3756","1.3681","1.3176","1.1878","1.1931","1.193","1.193","1.1929","1.1984","1.197","1.197","1.197","1.197","1.197","1.197","1.2007","1.2007","1.2007","1.2021","1.2006","1.214","1.2208","1.2281","1.2323","1.2357","1.239","1.2418","1.2429","1.2468","1.2494","1.252","1.252"
"tto","3E_Enteric-fermentation","process","kt","3.366","3.372","3.4428","3.508","3.682","3.7562","3.8979","4.004","4.0953","4.2598","4.3975","4.541","4.6988","4.7748","4.8666","4.9343","5.0065","5.0766","5.2107","5.2458","5.2016","4.9902","4.6291","4.373","4.1035","4.23","4.399","4.0491","3.6242","3.3757","3.2748","2.7725","2.9162","2.9161","2.9121","3.0357","3.0136","2.82","2.8841","2.614","2.6216","2.718","2.5934","2.6215","2.6284","2.6215","2.5766","2.5502","2.5658","2.5233","2.5418","2.5747","2.7099","2.6317","2.6232","2.5461","2.6063","2.6148","2.5996","2.7117","2.7215","2.7356","2.7356"
"tto","3B_Manure-management","process","kt","0.1871","0.1912","0.197","0.2122","0.2194","0.2312","0.2445","0.2537","0.2638","0.2792","0.2925","0.3042","0.314","0.3188","0.3333","0.3404","0.3556","0.3514","0.3546","0.3565","0.3678","0.3965","0.4044","0.4045","0.3941","0.3733","0.3935","0.3652","0.4123","0.4224","0.43","0.4136","0.4356","0.4048","0.4498","0.4567","0.43","0.4368","0.4587","0.5326","0.6448","0.7821","0.7095","0.7273","0.7287","0.7232","0.7308","0.7514","0.7863","0.7968","0.819","0.8255","0.831","0.8118","0.8355","0.8379","0.8613","0.8833","0.9153","0.9196","0.9198","0.9346","0.9346"
"tto","3D_Rice-Cultivation","process","kt","0.572","0.5972","0.5859","0.5783","0.5708","0.5607","0.5355","0.5204","0.5002","0.4716","0.4743","0.5526","0.5526","0.807","1.0198","0.9636","0.9484","0.6387","0.6389","0.3578","0.1123","0.1273","0.1241","0.222","0.2395","0.2559","0.3402","0.3528","0.6048","0.5431","0.6552","0.756","0.63","0.5922","0.3276","0.63","0.378","0.378","0.252","0.3528","0.3528","0.378","0.2394","0.2268","0.252","0.237","0.2749","0.2749","0.2461","0.2497","0.2942","0.3049","0.3159","0.4183","0.4184","0.262","0.1789","0.068","0.081","0.0965","0.0462","0.0163","0.0163"
"tun","3E_Enteric-fermentation","process","kt","61.927","56.8143","54.9942","59.605","62.504","66.345","65.039","63.025","66.304","66.482","71.9843","75.158","75.473","78.583","80.883","80.0183","80.6047","70.9097","57.9679","63.3138","60.981","62.9737","65.0157","67.8585","70.1336","67.4346","72.7576","72.4118","72.1544","74.3383","78.8117","77.6469","82.5866","78.5536","77.9824","83.9256","80.761","82.9926","85.1387","88.7109","88.8186","88.665","84.6356","85.1745","87.9381","90.4656","91.696","87.8023","89.1948","87.6635","86.1425","82.6263","82.4923","83.241","82.0098","79.9497","79.6418","78.2796","77.5354","78.551","77.1158","76.2571","76.2571"
"tun","3B_Manure-management","process","kt","2.2718","2.083","2.025","2.1659","2.2754","2.4148","2.4227","2.3857","2.4931","2.5077","2.6821","2.7987","2.8099","2.8984","2.9569","2.9799","3.0643","2.7436","2.4627","2.6446","2.5992","2.7608","2.7245","2.9182","3.0366","2.982","3.187","3.2137","3.229","3.3879","3.4447","3.4329","3.6167","3.3154","3.2979","3.5577","3.5457","3.7937","3.9469","4.1501","4.203","4.1922","4.0636","4.1977","4.2748","4.2501","4.443","4.4124","4.4055","4.5753","4.4443","4.5543","4.6894","4.721","4.7179","4.7096","4.7368","4.7404","4.7838","4.8129","4.8073","4.822","4.822"
"twn","3E_Enteric-fermentation","process","kt","26.2681","26.0668","25.3927","24.3779","23.9175","23.7396","23.3667","22.0645","21.3983","20.5588","18.8122","17.6946","17.8979","17.0623","16.6375","17.5588","18.2463","14.7535","13.8988","14.22","13.1232","12.8256","13.2608","14.1652","15.2061","16.1568","17.2971","18.2643","18.3327","18.5753","18.9814","20.6371","20.791","21.6471","20.5951","21.2454","21.2443","18.7668","17.6404","17.9823","17.9135","16.9526","16.4121","16.3289","16.097","16.1253","15.7885","15.3806","14.9189","14.6093","14.9985","15.2468","14.9949","14.8453","14.473","14.581","14.3138","14.3603","14.6057","14.7405","15.0717","14.9014","14.9014"
"twn","3B_Manure-management","process","kt","16.8976","16.605","15.6863","14.4449","14.6602","15.7876","16.6692","16.1274","16.2013","16.3811","15.621","16.5648","20.4863","19.5529","15.5216","18.2113","20.01","20.5007","23.3612","28.9338","25.9897","26.093","28.038","31.8754","35.534","36.2138","38.5456","39.1859","38.5629","42.766","46.8458","54.8329","53.4696","54.0531","53.9606","56.397","57.4496","43.9838","36.9133","40.4314","41.5894","39.879","38.0395","37.7479","37.7495","39.4477","39.004","36.6405","35.5563","34.0919","34.3876","34.7812","33.3975","32.4139","31.1703","30.8801","30.6203","30.6287","31.1199","31.2003","31.0001","30.6415","30.6415"
"twn","3D_Rice-Cultivation","process","kt","141.96","144.144","144.144","138.866","140.322","143.234","143.052","143.598","142.87","141.05","136.864","134.68","131.586","141.414","143.598","143.1144","141.5248","136.9201","131.1514","116.0135","121.4089","120.007","117.4772","106.7779","102.5894","96.7441","91.2715","85.7338","86.5326","82.6764","78.042","72.2813","71.1487","66.5823","66.1532","63.2927","66.2844","65.1014","64.2642","61.8072","60.3547","55.8376","49.5266","43.1367","48.958","47.9006","47.3411","45.9171","46.3354","44.3829","46.2744","47.4589","49.17","49.3313","45.8387","49.8383","49.9912","49.4141","49.152","47.6448","40.772","43.498","43.498"
"tza","3E_Enteric-fermentation","process","kt","310.5089","316.6905","327.259","333.4125","373.852","350.8854","359.3876","367.3289","376.8553","384.8568","390.7685","396.6102","402.3356","411.6226","421.104","435.9841","445.6676","455.9467","465.6798","472.8407","487.2631","496.8534","507.9776","475.2763","486.4698","492.2964","498.3242","502.9067","507.6904","512.6763","517.7154","523.5471","528.2402","532.8355","606.7459","542.1909","548.3279","560.5262","662.1676","648.3039","663.6708","682.4733","702.6065","702.1157","714.0769","750.29","753.85","770.405","782.41","788.3936","874.12","925.65","985.4357","1034.185","1052.7025","1066.7565","1079.7798","1102.1147","1149.7631","1188.1839","1219.117","1250.0433","1250.0433"
"tza","3B_Manure-management","process","kt","9.6598","9.8529","10.1767","10.3606","11.6389","10.8861","11.1185","11.3537","11.5824","11.8354","12.092","12.3544","12.5823","12.8582","13.1381","13.6001","13.912","14.2224","14.5358","14.7747","15.1819","15.4453","15.7777","14.766","15.0933","15.2478","15.4124","15.5801","15.7434","15.9404","16.1415","16.3244","16.5142","16.6008","19.058","16.9513","17.1437","17.3382","20.9443","20.4523","20.8453","21.2175","21.7078","21.4293","21.6643","22.5622","22.6452","22.9772","23.2922","23.452","26.2146","27.8955","29.8072","31.3649","32.1396","32.5768","32.9897","33.6659","35.0904","36.2361","37.166","38.0959","38.0959"
"tza","3D_Rice-Cultivation","process","kt","12.7428","12.8982","17.871","17.094","8.7024","19.7358","17.094","19.8912","20.0466","23.4654","23.7762","24.087","20.33","25.3302","31.7016","41.4918","37.7622","40.0932","40.404","38.073","43.512","46.62","34.8267","42.146","36.7583","42.5423","54.5749","53.613","59.8772","59.7513","57.296","47.641","54.965","54.794","61.2276","79.7824","68.2672","101.7093","58.9121","64.5842","63.0706","87.8942","96.4723","95.2804","109.0892","98.4879","86.7102","137.9424","125.1949","176.5795","173.9429","124.2207","144.2536","148.7517","179.4042","192.3852","170.5178","160.513","163.5658","212.898","209.9765","155.0892","155.0892"
"uga","3E_Enteric-fermentation","process","kt","138.594","130.2606","131.6626","130.3967","131.0969","131.0969","135.5524","136.8843","145.5641","156.663","157.2887","164.1869","170.2903","174.3643","179.3495","184.0553","182.4034","198.2863","197.9709","181.8552","181.9738","185.5688","188.3483","193.6259","197.3221","203.815","159.1026","172.9981","180.5059","199.5082","208.181","211.983","218.543","210.318","215.705","218.939","224.971","233.048","240.063","245.9675","253.787","268.0198","285.686","293.962","303.302","311.8211","321.3224","475.0352","489.3168","503.9707","517.5665","531.22","539.9125","557.1021","574.3288","591.4588","589.8946","604.6309","608.771","602.3486","607.5307","609.3886","609.3886"
"uga","3B_Manure-management","process","kt","4.3506","4.1045","4.1444","4.1069","4.1451","4.1491","4.2915","4.3327","4.5976","4.9552","5.0102","5.2156","5.393","5.5171","5.7017","5.9214","5.963","6.3121","6.3303","5.8658","5.8854","6.026","6.1413","6.3103","6.4647","6.6957","5.4734","5.8814","6.3813","7.3853","7.7112","7.8526","8.095","7.9033","8.1096","8.2497","8.4835","8.7597","9.0157","9.3436","9.6999","10.0426","10.4131","10.6747","11.0044","11.1197","11.5215","16.5406","17.0771","17.6336","18.1524","18.6896","18.914","19.3971","19.889","20.5404","20.4862","20.9257","21.0373","20.9086","21.1126","21.2176","21.2176"
"uga","3D_Rice-Cultivation","process","kt","0.1841","0.2238","0.0963","0.1388","0.28","0.21","0.42","0.35","0.49","1.0935","1.68","1.253","0.686","1.211","1.253","1.7086","1.372","1.708","0.84","0.77","0.84","1.05","1.19","1.19","0.98","1.33","1.12","1.19","2.24","2.73","3.15","3.5","3.71","3.85","3.85","4.06","4.2","4.48","4.76","5.04","5.32","5.6","6.02","6.51","7.14","7.91","8.33","8.96","6.02","6.09","6.3","6.44","6.51","6.65","6.6694","5.8674","5.005","5.1921","4.3125","9.4915","18.2127","18.2","18.2"
"ukr","3E_Enteric-fermentation","process","kt","1621.27933910972","1721.14619992918","1799.52223435007","1756.19345752873","1764.61568996768","1858.70489159737","1922.63217463646","1925.762930894","1905.77684171351","1871.73442449188","1941.50497559215","1986.36856430867","2005.50345328681","2045.85825410727","2088.10715911536","2094.83266450166","2078.49182134475","2111.67180449534","2129.47509872236","2139.65215575679","2128.44679772799","2134.83201397672","2144.0335598275","2171.06795193565","2171.91177150963","2150.33972240976","2152.43725947555","2088.33942428544","2092.27895937424","2064.12744565246","2016.06706905505","1814.1224","1723.811","1669.9927","1532.0389","1385.6761","1219.4706","1033.8001","949.9715","872.8812","782.1171","781.932","756.7746","654.1926","589.9709","555.2848","525.1814","476.5401","439.847","422.4376","398.288","391.1522","402.8342","381.2221","342.8657","330.3982","323.3813","309.4331","293.1658","272.5137","254.5943","233.3075","233.3075"
"ukr","3B_Manure-management","process","kt","232.872278146984","250.121407067434","260.02592908545","233.633914691495","246.688388777999","263.806233547096","271.261630007771","267.631736077475","264.655780876961","272.242140039875","290.347784814148","298.858932765548","299.07398394672","306.899254948081","313.792914207085","305.233602109438","308.967689360822","308.354712668814","313.080845790172","315.038887852821","314.843793279825","316.015391806717","319.806953279367","324.052245439015","323.624102386143","321.354763207582","322.356477197615","313.927853231345","315.161196681214","310.710017083918","304.920413329189","266.4319","248.8303","240.1383","223.4013","205.2512","179.6672","154.7261","147.9865","139.0407","122.1559","126.2691","144.7119","126.0362","118.5474","118.4709","117.7237","110.6749","98.3308","100.9083","102.6418","103.5016","104.0559","103.107","94.8923","90.6191","88.7297","86.2344","86.0091","83.0235","79.0898","74.5938","74.5938"
"ukr","3D_Rice-Cultivation","process","kt","1.79613590847116","1.79786598725155","2.20521303429324","2.84606392259118","3.21279370388475","3.64937654327625","4.11085079631354","4.53832709095716","4.74374105814728","5.03227273639343","5.57355983417971","5.97925707835362","6.51978523064407","6.94002816618874","6.96353413276744","7.24819072712312","7.49972360163142","7.90894445948604","8.25476635421921","8.94041192283322","8.43961759755896","8.55100288882945","8.51409133031602","8.9087719141787","8.60773318105295","7.87747681240209","8.24850683367922","8.33366188872331","8.06722595926114","7.47536503989174","7.23451158881974","6.8113","6.44","6.16","6.16","6.468","6.3","5.88","6.132","7.056","5.2786","5.292","6.272","5.964","5.992","6.048","5.908","5.544","6.86","8.204","8.288","7.224","6.776","2.856","3.276","3.36","3.556","3.528","2.94","3.136","2.828","0.196","0.196"
"ury","3E_Enteric-fermentation","process","kt","619.3914","621.267","613.279","613.8756","582.835","590.0406","601.798","605.811","627.724","594.9868","592.428","612.0405","646.8642","687.454","737.024","676.13","662.812","657.528","679.7751","744.5958","761.141","749.9445","664.3246","628.9062","649.0684","656.4848","695.5741","720.476","671.9886","631.712","655.99","685.6015","708.4327","714.6905","706.5995","716.2575","704.2905","682.3215","677.1635","666.3865","676.2835","703.7895","725.2975","738.0075","744.4145","774.6373","764.1775","776.096","761.5235","719.1055","718.957","699.6165","706.6715","719.9753","720.5363","724.4113","710.3723","694.1359","691.6508","677.8431","717.5474","697.4708","697.4708"
"ury","3B_Manure-management","process","kt","13.3628","13.383","13.2547","13.2557","12.6341","12.8771","13.0215","13.0687","13.5348","12.7735","12.596","12.7353","13.4568","14.1739","15.0864","14.0971","13.8406","13.7499","14.1435","15.4015","15.7357","15.4591","13.9202","13.299","13.6475","13.9135","14.6337","15.1743","14.3059","13.6289","14.1602","14.631","14.9544","14.9638","14.7246","14.8973","14.6221","14.1683","14.0097","13.7146","13.9262","14.0689","14.4344","14.6389","14.834","15.4886","15.1493","15.3128","14.9817","14.1587","14.1712","13.8822","14.0057","14.2213","14.546","14.5629","14.2524","13.9111","14.1177","13.0682","13.7335","13.4013","13.4013"
"ury","3D_Rice-Cultivation","process","kt","4.8132","4.9806","5.8761","5.756","7.7081","8.5397","9.5133","8.6092","9.6152","9.9935","8.7942","8.7209","9.6712","11.9448","13.1384","14.6516","15.9152","16.3464","16.8028","18.858","17.43","19.446","19.6434","22.0556","23.7801","23.072","22.232","22.6363","26.649","21.8655","28.875","35.644","37.996","37.576","40.964","42.14","43.54","47.5723","58.2649","53.0326","43.0293","44.8655","42.952","52.2102","51.52","49.644","40.712","47.1456","44.996","45.332","54.88","50.7839","48.3","46.872","44.996","45.1343","46.048","45.472","40.6","39.284","39.004","41.16","41.16"
